dataset,seed,alpha,delta,method,policy,p_selected,cal_mean,cal_sd,unit_fdp,unit_yield,go_yield,total_calls,genes_with_calls,term_fdp,unit_fdp_direct,go_yield_direct,n_relaxed_eval
Sanger,1,0.05,0.5,GoCo-source (paper path),adapt_575_to_550_q0.75,0.34110365638422774,0.049100054789166035,0.20772389539550346,0.043716560973298776,109,213.0,646.0,277,0.6702786377708978,0.0452158766457642,193.0,28
Sanger,1,0.05,0.5,GoCo-random1 (paper path),adapt_575_to_550_q0.75,0.4474245481937276,0.0497074659848715,0.20917741602580936,0.043649371720908874,105,209.0,639.0,274,0.672926447574335,0.04503670531050756,190.0,22
Sanger,1,0.05,0.5,GoCo-random2 (paper path),adapt_575_to_550_q0.75,0.33422910996309085,0.04905754181298236,0.20798111233131555,0.04363104738420228,106,205.0,630.0,275,0.6746031746031746,0.04500345002363403,189.0,16
Sanger,1,0.05,0.5,GoCo-random3 (paper path),adapt_575_to_550_q0.75,0.3795593845465987,0.04932405765260542,0.20833284597492877,0.04450043555336597,106,209.0,644.0,278,0.6754658385093167,0.045962423860426045,190.0,25
Sanger,1,0.05,0.5,GoCo-score (paper path),adapt_575_to_550_q0.75,0.4790863637795778,0.04988375384539059,0.20947606448104925,0.043492596807565294,107,211.0,643.0,274,0.671850699844479,0.04499191248003072,191.0,25
Sanger,1,0.05,0.5,GoCo-oracle (paper path),adapt_575_to_550_q0.75,0.16292396679193621,0.04786852769556998,0.20502953216852335,0.04237277597889788,109,213.0,640.0,271,0.6671875,0.043872091651363306,193.0,22
Sanger,1,0.05,0.5,GoCo-exp0 (paper path),adapt_575_to_550_q0.75,0.36013551767826363,0.04921201179767477,0.20796674494234751,0.043716560973298776,109,213.0,646.0,277,0.6702786377708978,0.0452158766457642,193.0,28
Sanger,1,0.05,0.5,GoCo-exp1 (paper path),adapt_575_to_550_q0.75,0.2810617078270785,0.048729490009968554,0.20713635525391558,0.04292929300001728,104,207.0,631.0,269,0.6719492868462758,0.044391281307077354,188.0,12
Sanger,1,0.05,0.5,GoCo-dense-source (tie-level path),global_564.036,0.49721501864695367,0.049984515157052344,0.20963578005899197,0.04416448930476574,107,211.0,647.0,277,0.6738794435857806,0.04566380497723117,191.0,0
Sanger,1,0.05,0.5,GoCo-dense-random1 (tie-level path),global_564.036,0.49721501864695367,0.049984515157052344,0.20963578005899197,0.04416448930476574,107,211.0,647.0,277,0.6738794435857806,0.04566380497723117,191.0,0
Sanger,1,0.1,0.1,"Boger (Direct, global grid)",global_450,0.050803951493257386,0.09542522300285021,0.2852505263728303,0.08707367048618642,140,310.0,1647.0,474,0.811778992106861,0.08900642872924634,274.0,0
Sanger,1,0.1,0.1,GoDag (global grid),global_450,0.010278854333779374,0.09360180390201465,0.2820011813647887,0.08707367048618642,140,310.0,1647.0,474,0.811778992106861,0.08900642872924634,274.0,0
Sanger,1,0.1,0.1,"GoDag-dense (global, all distinct scores)",global_441.762,0.010768834906071766,0.09364978854692829,0.28202778836918074,0.0870886014296787,140,310.0,1649.0,474,0.8120072771376592,0.08902135967273862,274.0,0
Sanger,1,0.1,0.1,"GoDag (global grid, certification fold only)",global_450,0.013151106650457892,0.09337905831084463,0.2816467444673315,0.08707367048618642,140,310.0,1647.0,474,0.811778992106861,0.08900642872924634,274.0,0
Sanger,1,0.1,0.1,GoCo-source (paper path),adapt_450_to_425_q0.75,0.06180345944403305,0.09536936585872738,0.28421564110954256,0.08964102853919731,142,321.0,1821.0,486,0.8237232289950577,0.09158603140514882,284.0,69
Sanger,1,0.1,0.1,GoCo-random1 (paper path),adapt_450_to_425_q0.5,0.08963098641382466,0.09594813541271897,0.2851302399195173,0.09094209427729433,143,322.0,1782.0,493,0.819304152637486,0.09287753243996341,285.0,72
